pitch_deg,altitude_ft
4.23791,570.59741
3.97903,570.79688
3.73878,570.97729
3.46188,571.17969
3.16907,571.38757
2.89385,571.5777
2.61437,571.76563
2.33568,571.94794
2.04477,572.13293
1.73131,572.32635
1.44818,572.49609
1.18392,572.65021
0.91766,572.80115
0.17003,573.19592
-0.11794,573.34039
-0.39577,573.47449
-0.65115,573.59314
-0.91461,573.71051
-1.17294,573.82062
-1.42209,573.92194
-1.68294,574.02258
-1.92088,574.10956
-2.93252,574.40198
-3.30159,574.48828
-3.54237,574.53717
-3.77507,574.57794
-3.99511,574.61041
-4.24797,574.63977
-4.62282,574.66565
-4.8424,574.67267
-5.08264,574.67188
-5.2932,574.664
-5.49593,574.64966
-5.6993,574.62842
-5.89913,574.60059
-6.10538,574.56427
-6.9183,574.31738
-7.40523,574.11218
-7.58783,574.02502
-7.7714,573.92999
-7.96192,573.82336
-8.14688,573.71198
-8.33,573.59399
-8.58726,573.41388
-8.76941,573.27777
-8.95811,573.12836
-9.13467,572.98096
-9.32799,572.81085
-9.49932,572.65283
-9.6757,572.48273
-9.85711,572.29999
-10.03911,572.1087
-10.53505,571.53912
-10.7282,571.30518
-10.899,571.09143
-11.06982,570.87109
-11.24804,570.63409
-11.43017,570.38464
-11.6051,570.13818
-11.87539,569.74298
-12.03668,569.50055
-12.22074,569.21692
-12.39648,568.93951
-12.58002,568.64288
-12.74628,568.36829
-12.90656,568.09827
-13.09049,567.78174
-13.26927,567.46765
-13.45705,567.13074
-13.61221,566.84735
-13.77016,566.55396
-13.92836,566.25525
-14.09353,565.93811
-14.25384,565.62537
-14.42799,565.27985
-14.58349,564.96655
-14.74693,564.63226
-14.95513,564.19867
-15.12976,563.82892
-15.31064,563.43982
-15.47458,563.08191
-15.63611,562.72443
-15.79971,562.35724
-15.96768,561.97504
-16.12938,561.60205
-16.29683,561.21057
-16.45179,560.84369
-16.61156,560.46057
-16.76784,560.08118
-16.94425,559.64716
-17.11513,559.22107
-17.28615,558.789
-17.44449,558.38409
-17.61849,557.93335
-17.79209,557.47778
-17.96164,557.02716
-18.22457,556.3161
-18.39173,555.85767
-18.54724,555.42627
-18.70144,554.99365
-18.853,554.5639
-19.00933,554.11566
-19.18224,553.61389
-19.35867,553.09564
-19.51387,552.63452
-20.06802,550.93622
-20.24745,550.37585
-20.40796,549.86896
-20.56563,549.36566
-20.71934,548.86981
-20.87584,548.35968
-21.03527,547.83447
-21.19933,547.28809
-21.35797,546.75415
-21.87977,544.94788
-22.04226,544.3761
-22.19785,543.82294
-22.36447,543.2243
-22.51831,542.66608
-22.6771,542.08398
-22.83228,541.50952
-22.99023,540.91888
-23.1421,540.34552
-23.36515,539.49255
-23.53087,538.85162
-23.68795,538.23816
-23.84503,537.61865
-24.00772,536.9707
-24.16977,536.31885
-24.32169,535.70197
-24.48623,535.02734
-24.63729,534.40222
-25.19977,532.01013
-25.39468,531.16711
-25.5478,530.49847
-25.70207,529.81879
-25.85573,529.13568
-26.00169,528.4812
-26.15596,527.78333
-26.60887,525.6897
-26.77529,524.90991
-26.96418,524.0155
-27.12938,523.22571
-27.28456,522.47717
-27.44997,521.67194
-27.61248,520.87354
-27.76221,520.13165
-27.91153,519.38562
-28.15013,518.17914
-28.3058,517.38422
-28.45207,516.6311
-28.61662,515.77643
-28.7683,514.98193
-28.91045,514.23132
-29.05845,513.4436
-29.21782,512.58813
-29.36251,511.80505
-29.60057,510.50156
-29.75233,509.66272
-29.9072,508.79953
-30.0674,507.89893
-30.21555,507.05917
-30.35585,506.25778
-30.5038,505.4061
-30.67089,504.43579
-30.81843,503.57205
-30.9852,502.58734
-31.13847,501.6748
-31.30618,500.66772
-31.47531,499.64322
-31.62929,498.70288
-31.77219,497.82379
-31.91877,496.91513
-32.06494,496.00238
-32.22139,494.99921
-32.35801,494.0892
-32.52087,492.93478
-32.64173,492.01788
-32.76123,491.01169
-32.86959,489.95547
-32.95412,488.9538
-33.02311,487.89114
-33.06819,486.87567
-33.09238,485.87793
-33.09608,484.9155
-33.07211,483.72592
-33.02765,482.69794
-32.94572,481.48883
-32.85741,480.49493
-32.73762,479.39844
-32.5975,478.30414
-32.44397,477.2413
-32.27976,476.20746
-32.10823,475.20575
-31.82806,473.70795
-31.61605,472.6442
-31.38608,471.54813
-31.1637,470.5343
-30.91952,469.46628
-30.67684,468.44205
-30.43645,467.4632
-30.1892,466.49023
-29.93023,465.50711
-29.63929,464.44302
-28.9116,461.97922
-28.573,460.88049
-28.21943,459.76675
-27.89721,458.77585
-27.52039,457.64548
-27.14765,456.55292
-26.79703,455.54688
-26.44979,454.57117
-25.87374,453.0083
-25.49217,452.00159
-24.81218,450.27914
-24.40582,449.28149
-23.99315,448.29587
-23.54456,447.25555
-23.04922,446.14789
-22.61283,445.20596
-22.1638,444.27307
-21.45461,442.88211
-20.88369,441.81897
-20.32917,440.83463
-19.77704,439.89664
-19.18338,438.93027
-18.58537,437.99484
-17.99236,437.10028
-17.35782,436.17603
-16.65894,435.19339
-15.97636,434.26456
-14.80246,432.73859
-14.12802,431.88943
-13.46253,431.07205
-12.79432,430.27036
-12.10358,429.46024
-11.43173,428.68884
-10.7248,427.89395
-10.04484,427.14407
-9.37965,426.42349
-8.57221,425.56601
-7.91862,424.88376
-7.28394,424.2316
-6.62832,423.56848
-5.93784,422.88156
-5.28462,422.24216
-4.42021,421.41278
-3.74288,420.77463
-3.09011,420.1698
-2.37528,419.51953
-1.56004,418.79358
-0.87702,418.19748
-0.2271,417.64114
0.37112,417.13858
0.97152,416.64389
1.58409,416.1496
2.15779,415.69647
2.80041,415.20126
4.42222,414.02881
4.97914,413.64365
5.54279,413.26709
6.06687,412.92957
6.59349,412.60379
7.07912,412.3158
7.55201,412.04779
8.06114,411.77435
8.86087,411.38254
9.3148,411.17734
9.76264,410.99005
10.19896,410.82288
10.64983,410.66711
11.0624,410.54004
11.47804,410.42804
11.9011,410.33133
12.31541,410.25403
13.35824,410.15872
13.76781,410.14731
14.18781,410.15576
14.76964,410.20435
15.18733,410.26175
15.59614,410.33759
15.9933,410.42975
16.37195,410.53436
16.77007,410.66217
17.17439,410.81027
17.58707,410.98007
17.98945,411.16333
18.38239,411.35876
18.77551,411.57037
19.17891,411.80405
19.58392,412.05505
20.01283,412.33865
20.57873,412.74493
20.95784,413.03711
21.36414,413.37567
21.75792,413.73273
22.09867,414.06723
22.46137,414.45389
22.82321,414.87491
23.12951,415.26096
23.42691,415.66821
23.73663,416.13754
23.99644,416.57443
24.24957,417.05264
24.48254,417.55264
24.68234,418.03906
24.87062,418.56027
25.03948,419.09332
25.17949,419.59454
25.30612,420.11548
25.60937,422.61578
25.65974,423.30984
25.69223,423.93314
25.7132,424.56131
25.72374,425.19305
25.72411,425.81729
25.71524,426.44876
25.68566,427.35907
25.65656,427.99158
25.61879,428.65387
25.57488,429.31247
25.52277,430.00812
25.46603,430.70313
25.40444,431.40927
25.34057,432.10498
25.26807,432.86279
25.19386,433.61319
24.87477,436.48779
24.78492,437.27917
24.69868,438.03552
24.61628,438.75473
24.53143,439.49219
24.44415,440.24609
24.35421,441.01627
24.20647,442.25739
24.10705,443.08148
24.01656,443.8219
23.91611,444.62915
23.81418,445.42844
23.71138,446.21603
23.60851,446.98462
23.50398,447.74716
23.2315,449.61871
23.11732,450.37717
22.99745,451.15326
22.86723,451.97263
22.74451,452.72342
22.61977,453.46634
22.4914,454.20837
22.36246,454.93356
22.2153,455.73499
22.04041,456.6535
21.89824,457.37823
21.74491,458.138
21.58552,458.90594
21.40978,459.73029
21.24123,460.50317
21.05759,461.32504
20.87968,462.10382
20.70524,462.85052
20.31769,464.44144
20.11889,465.23688
19.93276,465.96811
19.74668,466.68607
19.5459,467.44711
19.35234,468.1694
19.15794,468.88483
18.94301,469.66519
18.62099,470.81512
18.40528,471.57651
18.2012,472.29062
17.99627,473.00244
17.78019,473.74829
17.56591,474.48395
17.35032,475.22095
17.12805,475.97809
16.91004,476.71881
16.70189,477.42471
16.46792,478.21729
16.2178,479.06433
15.94199,479.99908
15.69945,480.82205
15.49351,481.52179
15.28255,482.23972
15.05549,483.01398
14.73109,484.12341
14.53262,484.8038
14.31042,485.56735
14.10621,486.27066
13.90458,486.96671
13.71601,487.61893
13.5239,488.28464
13.33687,488.93387
12.96439,490.22995
12.74796,490.98398
12.55756,491.64755
12.37699,492.27676
12.19065,492.92563
12.01835,493.52493
11.85248,494.10092
11.20514,496.33054
10.87436,497.45764
10.71702,497.9899
10.56084,498.51483
10.4042,499.03757
10.24023,499.58026
10.08992,500.07364
9.74528,501.18472
9.58178,501.70456
9.42077,502.21057
9.2734,502.66837
9.12603,503.12073
8.98076,503.56116
8.83376,504.0011
8.66983,504.4845
8.50509,504.96268
8.34703,505.41415
8.19176,505.85049
8.03808,506.27533
7.89269,506.67072
7.74605,507.06293
7.58686,507.48105
7.43436,507.87433
7.25057,508.33826
7.08128,508.75653
6.92355,509.1384
6.76438,509.51593
6.59975,509.89819
6.42757,510.289
6.26825,510.64282
6.10377,511.00003
5.92646,511.37598
5.71627,511.80927
5.53617,512.17078
5.37285,512.49084
5.19474,512.83118
5.02955,513.13922
4.84981,513.46576
4.67108,513.78198
4.50689,514.06525
4.25882,514.47876
4.08445,514.76093
3.91745,515.02423
3.74491,515.289
3.57512,515.54266
3.39172,515.80884
3.2185,516.0531
3.04137,516.29578
2.83606,516.56781
2.65686,516.79779
2.47708,517.02142
2.29781,517.23743
2.10724,517.45935
1.92366,517.66595
1.74668,517.85852
1.56583,518.04852
1.12086,518.48175
0.90165,518.68304
0.64846,518.90326
0.46721,519.05383
0.27584,519.20569
0.09547,519.34247
-0.08212,519.47095
-0.25716,519.59167
-0.49323,519.74451
-0.67777,519.85706
-0.86364,519.96381
-1.04566,520.06201
-1.23488,520.15735
-1.42136,520.24475
-1.6054,520.32458
-1.80219,520.40277
-2.51706,520.60785
-2.71345,520.6521
-2.93874,520.6936
-3.13123,520.72168
-3.31188,520.74182
-3.49618,520.75592
-3.76297,520.76385
-3.94793,520.76208
-4.13089,520.75391
-4.317,520.73895
-4.49323,520.71875
-4.67175,520.6922
-4.85393,520.65863
-5.03483,520.61896
-5.2327,520.56812
-5.42707,520.51074
-5.61062,520.44983
-5.80264,520.37891
-5.98573,520.30463
-6.21562,520.20135
-6.39048,520.11621
-6.56918,520.02289
-6.74152,519.92688
-6.93732,519.8103
-7.10576,519.70404
-7.29537,519.57739
-7.47678,519.44946
-7.65147,519.31995
-7.81803,519.1908
-8.00229,519.04114
-8.17146,518.89777
-8.56048,518.54132
-8.72887,518.37927
-8.90735,518.20105
-9.0824,518.0199
-9.26776,517.82111
-9.44142,517.62848
-9.61522,517.42944
-9.7961,517.21558
-10.05538,516.89612
-10.23484,516.6676
-10.42091,516.42352
-10.59706,516.18591
-10.77351,515.94141
-10.95082,515.68921
-11.11524,515.44952
-11.29323,515.18353
-11.57674,514.74451
-11.75077,514.46765
-11.9249,514.18433
-12.09402,513.90308
-12.2565,513.62726
-12.41778,513.34796
-12.58729,513.0484
-12.77137,512.71613
-12.94731,512.39191
-13.14566,512.01825
-13.32968,511.6644
-13.50644,511.31781
-13.67576,510.97968
-13.84442,510.63693
-14.02012,510.27341
-14.18568,509.92502
-14.36437,509.54239
-14.553,509.1311
-14.77923,508.62753
-14.9389,508.2662
-15.12224,507.84448
-15.28568,507.46277
-15.45707,507.05634
-15.61762,506.67017
-15.78368,506.26495
-15.95333,505.84497
-16.11797,505.43167
-16.66957,503.9939
-16.84288,503.53241
-17.00947,503.08286
-17.17644,502.62643
-17.33758,502.18033
-17.50457,501.71219
-17.68237,501.20709
-17.85641,500.70621
-18.0372,500.17892
-18.20698,499.67749
-18.37539,499.17398
-18.54616,498.65717
-18.72165,498.11942
-18.87836,497.63376
-19.04535,497.1102
-19.228,496.53049
-19.93399,494.20013
-20.30311,492.94458
-20.46976,492.3696
-20.62511,491.82809
-20.79845,491.21719
-20.97187,490.59912
-21.13342,490.0173
-21.40482,489.02451
-21.58765,488.34702
-21.74079,487.7738
-21.89765,487.18094
-22.05382,486.58493
-22.20935,485.9856
-22.37463,485.34238
-22.54017,484.69171
-22.7012,484.05264
-22.87487,483.35638
-23.03322,482.71548
-23.20177,482.02652
-23.36156,481.36719
-23.5117,480.74203
-23.67549,480.05371
-23.83308,479.38528
-23.98528,478.73395
-24.14001,478.06589
-24.332,477.22815
-24.50005,476.48752
-24.66664,475.74628
-24.82413,475.03912
-24.97552,474.35339
-25.12819,473.65591
-25.28329,472.9411
-25.43534,472.23425
-25.5835,471.5397
-25.9958,469.56888
-26.16794,468.73535
-26.32758,467.95526
-26.47906,467.20874
-26.65378,466.33969
-26.80257,465.59314
-26.95646,464.81448
-27.10706,464.04614
-27.27079,463.20337
-27.5067,461.97449
-27.65435,461.19821
-27.81433,460.34988
-27.97456,459.49283
-28.11879,458.71509
-28.26988,457.89151
-28.41586,457.07358
-28.55713,456.25143
-28.68683,455.46121
-29.0194,453.04526
-29.13134,452.1087
-29.2325,451.11914
-29.30434,450.26373
-29.35784,449.4451
-29.39445,448.61792
-29.41304,447.72049
-29.41115,446.85818
-29.38612,445.91714
-29.3292,444.84808
-29.25064,443.83502
-29.16171,442.93045
-29.05788,442.0423
-28.92887,441.0885
-28.78254,440.12781
-28.62204,439.17041
-28.46256,438.2879
-28.29554,437.41818
-27.65473,434.5141
-27.40922,433.47046
-27.17999,432.53122
-26.93728,431.57144
-26.69914,430.6622
-26.45752,429.77512
-26.17628,428.78638
-25.91093,427.89633
-25.6359,427.0137
-24.06564,422.81766
-23.02878,420.34109
-22.60659,419.37393
-22.16365,418.38748
-21.76491,417.52109
-21.35693,416.65576
-20.90727,415.72702
-19.88102,413.73538
-19.43635,412.90457
-18.91613,411.96582
-18.42227,411.10358
-17.92205,410.25967
-17.36449,409.35394
-16.77509,408.4361
-16.20963,407.59207
-15.62444,406.75406
-14.72116,405.52795
-14.06764,404.67795
-13.45971,403.9137
-12.80748,403.12036
-12.16792,402.36621
-11.53621,401.64258
-10.92918,400.96552
-10.29676,400.2782
-9.66091,399.60425
-7.8816,397.82092
-7.17196,397.13376
-6.48817,396.48654
-5.83347,395.87985
-5.12657,395.23914
-4.48382,394.66867
-3.79646,394.07162
-3.13851,393.51236
-2.47985,392.96448
-1.70275,392.33426
-0.96187,391.74893
-0.30985,391.24619
0.32537,390.76791
1.07326,390.22034
1.76142,389.73083
2.46084,389.24817
3.05531,388.84961
3.61929,388.48199
4.25222,388.08276
4.92594,387.6738
5.51974,387.32709
6.08941,387.0076
6.65075,386.70612
7.22096,386.41437
7.78359,386.14172
8.28681,385.91113
8.80047,385.68997
9.36123,385.46634
9.88003,385.2764
10.38802,385.10754
10.8689,384.96408
11.35616,384.83633
11.81036,384.73376
12.28295,384.64542
12.75602,384.5766
13.21869,384.52914
13.63428,384.5036
14.08875,384.496
14.619,384.51553
15.05378,384.55319
15.48559,384.61145
15.92881,384.69357
16.36825,384.79758
16.77341,384.91324
17.18671,385.05142
17.81195,385.3031
18.24805,385.50342
18.67749,385.72211
19.07462,385.94263
19.46216,386.17471
19.85551,386.42706
20.25912,386.70319
20.64186,386.98038
21.0629,387.30405
21.47044,387.63977
21.87984,388.00516
22.31619,388.43393
22.69483,388.84238
23.03789,389.24963
23.37235,389.69348
23.6619,390.12732
23.93201,390.59274
24.25224,391.26675
24.47245,391.82632
24.64829,392.3548
24.80725,392.92548
24.93459,393.47073
25.04334,394.05151
25.13472,394.70648
25.19335,395.30762
25.23588,396.35449
25.23648,397.0621
25.21789,397.73663
25.18091,398.45178
25.13018,399.15295
25.06246,399.89694
24.97696,400.68369
24.88763,401.40945
24.74893,402.38651
24.62944,403.14822
24.50536,403.88333
24.37657,404.60406
24.23174,405.37894
24.07798,406.17465
23.93151,406.91684
23.7723,407.71365
23.60207,408.56192
23.35894,409.75589
23.2058,410.49872
23.04733,411.25992
22.88443,412.03516
22.72005,412.81308
22.5566,413.58572
22.38227,414.41217
22.17561,415.39734
22.0186,416.14447
21.84893,416.93817
21.67437,417.73343
21.49061,418.54807
21.31178,419.31693
21.10922,420.15778
20.90712,420.96921
20.68678,421.81992
20.44195,422.72498
20.22901,423.48486
19.99772,424.285
19.74948,425.11945
19.51721,425.88177
19.25887,426.7113
19.01562,427.47806
18.75425,428.28809
18.49027,429.09387
18.24193,429.84229
17.98886,430.59659
17.73344,431.35059
17.46763,432.12872
17.20553,432.89102
16.95119,433.62695
16.70035,434.34995
16.29409,435.51614
16.0397,436.2449
15.78588,436.97137
15.53239,437.69693
15.3028,438.35471
15.05269,439.07239
14.81015,439.76978
14.55865,440.49472
14.25395,441.3761
14.00091,442.11075
13.74702,442.85074
13.51756,443.52222
13.2821,444.21405
13.05566,444.88214
12.83287,445.54218
12.60462,446.22119
12.37957,446.89349
11.92355,448.26556
11.72313,448.87125
11.49784,449.55426
11.27242,450.23972
11.08044,450.8248
10.89145,451.40176
10.68212,452.04169
10.47297,452.68155
9.96708,454.22888
9.77764,454.80707
9.57972,455.40948
9.40414,455.94208
9.22555,456.48157
9.05097,457.00635
8.8741,457.53491
8.70696,458.03128
8.54334,458.51373
8.35658,459.05966
8.19292,459.53384
8.01518,460.04355
7.85167,460.50751
7.68438,460.97675
7.06765,462.64008
6.85985,463.18509
6.69073,463.62085
6.52638,464.03717
6.37193,464.42184
6.21566,464.80441
5.99619,465.32935
5.82738,465.72449
5.66468,466.09766
5.49293,466.48322
5.33589,466.82843
5.16133,467.20352
5.00173,467.53888
4.82245,467.90652
4.58544,468.37726
4.25901,468.99722
4.08268,469.32141
3.906,469.63742
3.73789,469.93018
3.5565,470.23715
3.34314,470.58633
3.13482,470.91559
2.94902,471.19989
2.76746,471.46909
2.59272,471.72031
2.41421,471.96896
2.23057,472.21646
2.04991,472.4519
1.86652,472.68283
1.63933,472.95724
1.44777,473.17963
1.25664,473.39313
1.07526,473.58813
0.87894,473.79074
0.69481,473.97314
0.49768,474.16006
0.31116,474.32932
0.11614,474.49823
-0.08494,474.66388
-0.2762,474.81372
-0.47048,474.95813
-0.65672,475.08936
-0.85052,475.21832
-1.03986,475.33701
-1.31601,475.49597
-1.50976,475.59921
-1.6958,475.69144
-1.8819,475.77679
-2.07645,475.8587
-2.26875,475.93237
-2.46765,476.00092
-2.65155,476.05753
-2.85101,476.11139
-3.05999,476.15942
-3.26759,476.19879
-3.46658,476.22879
-3.6706,476.25156
-3.8662,476.2659
-4.05317,476.27283
-4.25556,476.27255
-4.52997,476.25864
-4.75395,476.23706
-4.95002,476.21051
-5.14391,476.17697
-5.34839,476.13364
-5.56293,476.07938
-5.75649,476.02301
-5.99252,475.94394
-6.42905,475.76511
-6.62172,475.67667
-6.81196,475.58231
-6.99975,475.48224
-7.19437,475.37125
-7.38783,475.25357
-7.64895,475.08224
-7.83936,474.94955
-8.0529,474.79202
-8.24509,474.64276
-8.44186,474.48236
-8.63401,474.31839
-8.83657,474.13751
-9.04673,473.94116
-9.49055,473.49252
-9.68976,473.28079
-9.86915,473.08353
-10.06235,472.86371
-10.25291,472.63959
-10.43558,472.41797
-10.61274,472.19666
-10.81631,471.93427
-11.02791,471.65256
-11.21274,471.39929
-11.39248,471.14642
-11.57092,470.88885
-11.75026,470.62347
-11.9327,470.34671
-12.11579,470.0621
-12.29596,469.77536
-12.5292,469.39362
-12.72229,469.06952
-12.91616,468.73633
-13.08546,468.43921
-13.27521,468.09894
-13.44763,467.78342
-13.62176,467.45847
-13.78868,467.14105
-13.98593,466.75818
-14.15235,466.42908
-14.34159,466.04752
-14.51422,465.69299
-14.69737,465.30988
-14.86915,464.94421
-15.04637,464.56033
-15.21715,464.18411
-15.39849,463.77771
-15.58734,463.34692
-15.74879,462.97278
-15.92573,462.55609
-16.11575,462.10083
-16.28206,461.69611
-16.44689,461.28897
-16.60664,460.88873
-16.77095,460.47116
-16.94661,460.01801
-17.19589,459.36215
-17.36781,458.90247
-17.54008,458.43518
-17.70631,457.97803
-17.86849,457.52606
-18.02493,457.0845
-18.18561,456.62518
-18.33948,456.17984
-18.50442,455.69638
-18.67552,455.18823
-18.85052,454.6615
-19.02514,454.12891
-19.19394,453.60739
-19.35517,453.10315
-19.51718,452.59039
-19.68274,452.06
-19.8358,451.56403
-19.99231,451.05115
-20.17159,450.45633
-20.33019,449.92392
-20.4869,449.39203
-20.64123,448.86249
-20.79685,448.32269
-20.95238,447.77744
-21.1221,447.17563
-21.28059,446.60733
-21.43505,446.04773
-21.62411,445.3544
-21.77735,444.78629
-21.9295,444.21649
-22.08177,443.6405
-22.22947,443.07632
-22.39059,442.45453
-22.5456,441.85025
-22.69921,441.24542
-22.85998,440.60599
-23.0047,440.0249
-23.16817,439.36185
-23.85696,436.46783
-24.07442,435.53406
-24.21512,434.92365
-24.35873,434.29498
-24.50835,433.63382
-24.64765,433.01276
-24.79288,432.35944
-24.98096,431.50385
-25.13289,430.80576
-25.28829,430.08469
-25.43716,429.38718
-25.58296,428.69751
-25.72922,427.99918
-25.88965,427.22525
-26.04493,426.4686
-26.21076,425.65195
-26.38129,424.8028
-26.55097,423.94852
-26.70062,423.18732
-26.84274,422.45779
-26.99271,421.68045
-27.14832,420.86588
-27.29147,420.10947
-27.43011,419.3703
-27.58327,418.54593
-27.7248,417.77704
-27.89075,416.8663
-28.03078,416.08405
-28.16163,415.33276
-28.29361,414.54721
-28.43079,413.68292
-28.5546,412.85162
-28.66514,412.05423
-28.76793,411.25488
-28.86553,410.42801
-28.95413,409.59567
-29.05711,408.42438
-29.11934,407.56018
-29.17047,406.65451
-29.20418,405.86127
-29.23058,404.9053
-29.24217,404.08099
-29.24348,403.22787
-29.23568,402.41681
-29.21881,401.57425
-29.12626,399.42453
-29.07558,398.5318
-29.01205,397.58917
-28.94434,396.71484
-28.86614,395.8201
-28.77738,394.9119
-28.68072,394.01263
-28.57578,393.11642
-28.46162,392.21609
-28.31939,391.18048
-28.16398,390.12766
-28.01299,389.16232
-27.83958,388.10925
-27.63639,386.93784
-27.43901,385.85037
-27.27053,384.95212
-27.0623,383.87759
-26.86246,382.87537
-26.52967,381.26489
-26.32584,380.29944
-26.10201,379.26138
-25.86734,378.19571
-25.65065,377.23404
-25.43995,376.32022
-25.20792,375.34113
-24.98612,374.42972
-24.72548,373.39365
-24.47873,372.44119
-24.20671,371.42447
-23.93567,370.44681
-23.67746,369.54636
-23.38923,368.57687
-23.09856,367.63388
-22.75481,366.56357
-22.4439,365.63593
-22.10766,364.67218
-21.76367,363.72363
-21.41932,362.80899
-19.64846,358.849
-18.50146,356.55942
-18.06849,355.73303
-17.63771,354.93564
-17.18634,354.12701
-16.71517,353.31171
-16.07063,352.24323
-15.56475,351.43549
-15.05907,350.65607
-14.48277,349.80402
-13.87821,348.94937
-13.26754,348.12408
-12.69967,347.38693
-12.04109,346.56641
-11.42264,345.82462
-8.96971,343.18362
-8.29234,342.49347
-7.57441,341.78476
-6.85499,341.09634
-6.20486,340.49139
-5.51842,339.87018
-4.88279,339.30975
-4.20155,338.72476
-3.30953,337.98376
-2.60471,337.41556
-1.91957,336.87845
-1.20084,336.33148
-0.48147,335.80075
0.16696,335.33649
0.88129,334.84152
1.57698,334.37589
2.46238,333.80893
3.17506,333.3717
3.83409,332.9837
4.48955,332.61417
5.17208,332.24762
5.85364,331.90085
6.47052,331.60394
7.11183,331.3139
7.70352,331.06351
8.32585,330.81961
8.90101,330.6124
9.46727,330.42667
10.05993,330.25327
10.62893,330.1077
11.15852,329.99158
11.66864,329.8985
12.22565,329.81982
12.97318,329.75647
13.53126,329.7381
14.06521,329.74658
14.55764,329.7778
15.04291,329.83176
15.51119,329.90631
16.00956,330.01135
16.48393,330.13589
17.22188,330.3847
17.69058,330.5712
18.12497,330.76605
18.59478,331.00162
19.02472,331.23886
19.44368,331.4902
19.88922,331.77957
20.35445,332.10556
20.85535,332.48352
21.34138,332.8757
21.76833,333.23987
22.18087,333.60916
22.59535,333.99719
23.00337,334.39526
23.40845,334.80585
23.87493,335.29785
24.32933,335.79547
24.81244,336.34424
25.24092,336.84766
25.88908,337.65686
26.33893,338.25626
26.76023,338.85999
27.14053,339.44809
27.48882,340.03333
27.81855,340.63919
28.15112,341.31808
28.51887,342.17908
28.78361,342.88297
29.01981,343.58997
29.22575,344.28873
29.42082,345.04889
29.59883,345.86102
29.75058,346.6951
29.87176,347.52548
30.03213,350.28864
30.04846,351.20215
30.04623,352.08731
30.02812,352.99237
29.9973,353.88815
29.9562,354.77988
29.9076,355.65295
29.85363,356.49966
29.79147,357.36316
29.71786,358.28156
29.63491,359.22165
29.5381,360.23688
29.44291,361.17975
29.3323,362.23056
29.23346,363.13962
29.11952,364.15329
28.9773,365.37854
28.87155,366.27173
28.75888,367.20398
28.61767,368.33679
28.48595,369.36169
28.36439,370.27496
28.24337,371.15009
28.1111,372.0737
27.93338,373.26266
27.7883,374.19864
27.64814,375.07104
27.49622,375.97232
27.33334,376.89044
27.1595,377.81845
26.97302,378.76279
26.76135,379.78262
26.46528,381.13394
26.23387,382.14883
26.01023,383.10022
25.77737,384.06494
25.55239,384.97638
25.33298,385.84894
25.07004,386.8757
24.81681,387.84894
24.54793,388.86765
24.28282,389.85983
24.04988,390.72348
23.80088,391.6394
23.56283,392.50961
23.32091,393.3898
23.06828,394.30554
22.83763,395.13956
22.57934,396.07199
22.34009,396.93503
21.84465,398.72305
21.58699,399.65494
21.35937,400.48038
20.97761,401.8714
20.55475,403.42322
20.30326,404.35184
20.04536,405.30963
19.80947,406.19086
19.58687,407.02722
19.09443,408.89902
18.87322,409.7468
18.64742,410.61777
18.44528,411.40216
18.24918,412.16751
17.85974,413.70233
17.66841,414.46158
17.4912,415.16815
17.30687,415.90662
17.12619,416.63364
16.94377,417.37082
16.75257,418.14658
16.56425,418.91351
16.36976,419.70813
16.16207,420.5592
15.98616,421.28165
15.82083,421.96164
15.6388,422.71118
15.46746,423.41699
15.27452,424.21179
15.07964,425.01385
14.85871,425.92139
14.64284,426.8056
14.46702,427.52328
14.29716,428.21402
14.10277,429.00052
13.92573,429.7128
13.75531,430.39426
13.58588,431.06726
12.96733,433.4675
12.68289,434.54877
12.50041,435.23318
12.32928,435.86737
12.1442,436.54434
11.9654,437.18958
11.56458,438.59714
11.39404,439.18481
11.21715,439.78522
11.04793,440.35095
10.88872,440.87543
10.70131,441.4826
10.53427,442.01511
10.27889,442.81119
10.09618,443.36969
9.90928,443.9306
9.72472,444.47437
9.54901,444.98285
9.37784,445.46951
9.19513,445.97949
8.93021,446.70041
8.74807,447.18561
8.56821,447.65567
8.38702,448.12021
8.21696,448.54819
8.01284,449.05115
7.82099,449.51398
7.52593,450.20505
7.32896,450.65521
7.12907,451.10202
6.94171,451.51187
6.74421,451.93448
6.55059,452.33963
6.36665,452.71634
6.18938,453.07184
5.94162,453.55536
5.74767,453.92462
5.54821,454.29535
5.36461,454.62885
5.18861,454.94153
4.99264,455.28143
4.81059,455.58978
4.54794,456.02081
4.35202,456.3334
4.15154,456.64474
3.94895,456.95071
3.76666,457.21884
3.57703,457.49036
3.39779,457.74023
3.20295,458.00421
2.9757,458.30188
2.78589,458.54282
2.60117,458.77036
2.42108,458.98557
2.24133,459.19391
2.06019,459.39731
1.86778,459.60611
1.68679,459.7959
1.44835,460.0354
1.25802,460.21896
1.06614,460.39682
0.87112,460.57016
0.6766,460.73569
0.47675,460.89801
0.2906,461.04233
0.10543,461.17926
-0.55524,461.59869
-0.7606,461.71646
-0.96491,461.82562
-1.16196,461.92337
-1.36049,462.01431
-1.55008,462.09424
-1.74824,462.17032
-1.98838,462.25198
-2.17954,462.30957
-2.37442,462.36108
-2.59018,462.40945
-2.78427,462.44559
-2.96863,462.47336
-3.15683,462.495
-3.34431,462.50983
-3.79815,462.5123
